feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
HopDecisionFriendToEnemyFrequency,0.36780843138694763,0.26476550102233887,0.5293944478034973,0.08276030421257019,0.2276187241077423,0.29446948170661924,0.00032029989840125646
InterveneCapture,0.25883790850639343,0.2562941908836365,0.4311749041080475,0.17580069601535797,0.3404909670352936,0.2925197333097458,0.00031817912102966863
ShootDecisionFrequency,0.07026555389165878,0.8222426176071167,0.18862414360046387,0.13946713507175446,0.24133798480033875,0.29238748699426653,0.00031803527426780236
Stack,0.203739196062088,0.15549395978450775,0.5355405211448669,0.34347328543663025,0.21734297275543213,0.291117987036705,0.00031665441569777073
ShootDecision,0.19733265042304993,0.4423449635505676,0.2888467311859131,0.17778317630290985,0.3241024911403656,0.2860820025205612,0.0003111766822514293
CountPiecesMoverComparison,0.2350359708070755,0.2971716523170471,0.23097573220729828,0.2490876019001007,0.3955363929271698,0.28156147003173826,0.00030625961550312657
MoveDistanceMaxIncrease,0.2308790385723114,0.29096078872680664,0.3600374162197113,0.2323571741580963,0.2766267955303192,0.27817224264144896,0.0003025730902222149
FromToDecisionEnemy,0.4899609684944153,0.3186768889427185,0.1612403392791748,0.14900372922420502,0.2672730088233948,0.2772309869527817,0.00030154926901092174
NoOwnPiecesWin,0.42264312505722046,0.4481465220451355,0.26046237349510193,0.15846286714076996,0.09284969419240952,0.27651291638612746,0.00030076821038232867
FromToDecisionEnemyFrequency,0.31552761793136597,0.32942116260528564,0.2710331082344055,0.21054083108901978,0.25410178303718567,0.2761249005794525,0.00030034615841709346
Loop,0.167848601937294,0.1840069741010666,0.23894549906253815,0.6321596503257751,0.15528838336467743,0.27564982175827024,0.00029982940640165413
EliminatePiecesLoss,0.2628561556339264,0.2874690890312195,0.2088644802570343,0.3366650938987732,0.27814215421676636,0.27479939460754393,0.0002989043810700081
HopEffect,0.25899985432624817,0.3693405091762543,0.34948062896728516,0.17749309539794922,0.21610474586486816,0.274283766746521,0.0002983435231144015
StackType,0.21829350292682648,0.16674159467220306,0.5142664909362793,0.22102662920951843,0.2221497893333435,0.26849560141563417,0.00029204762869210676
Moves,0.2805767059326172,0.4934846758842468,0.06705987453460693,0.28709301352500916,0.2121696025133133,0.2680767744779587,0.00029159206289015106
NoOwnPiecesWinFrequency,0.20672407746315002,0.1921694576740265,0.3454506993293762,0.21272194385528564,0.3826672434806824,0.2679466843605042,0.0002914505614647327
Absolute,0.4419655203819275,0.19521281123161316,0.2537202537059784,0.24136844277381897,0.13393402099609375,0.25324020981788636,0.00027545405726150864
ShowPieceValue,0.31543970108032227,0.20964591205120087,0.12914878129959106,0.3234644830226898,0.28353339433670044,0.2522464543581009,0.0002743731310787333
FillEndFrequency,0.2899339497089386,0.1571536362171173,0.37749990820884705,0.08980251848697662,0.3155287802219391,0.24598375856876373,0.000267561081105279
SetValueFrequency,0.30205482244491577,0.23061345517635345,0.18869441747665405,0.2659629285335541,0.2404671609401703,0.24555855691432954,0.00026709858140607076
FairyChessComponent,0.12544842064380646,0.4579821228981018,0.10345065593719482,0.2701764404773712,0.26372483372688293,0.24415649473667145,0.0002655735324588812
EliminatePiecesLossFrequency,0.2742833197116852,0.26004305481910706,0.2393684685230255,0.15188437700271606,0.2714099586009979,0.23939783573150636,0.00026039745109708096
Modulo,0.21111302077770233,0.22863774001598358,0.16346219182014465,0.22217680513858795,0.3680609166622162,0.23869013488292695,0.0002596276718025179
PawnComponent,0.2685297727584839,0.19526717066764832,0.13640473783016205,0.21128641068935394,0.3701820373535156,0.23633402585983276,0.0002570648884663785
SowBacktracking,0.1947738081216812,0.3323700428009033,0.07351364940404892,0.29855093359947205,0.2777433693408966,0.2353903606534004,0.0002560384463780733
LineLossFrequency,0.16708919405937195,0.21457093954086304,0.19252081215381622,0.24857790768146515,0.34429681301116943,0.23341113328933716,0.0002538856041889664
FillWinFrequency,0.1546635925769806,0.17969827353954315,0.43031442165374756,0.10817423462867737,0.2899109423160553,0.23255229294300078,0.00025295142766894075
NoTargetPiece,0.45687583088874817,0.25419139862060547,0.20148171484470367,0.12412255257368088,0.12527970969676971,0.23239024132490158,0.0002527751611284758
BackwardDirection,0.10800827294588089,0.17840425670146942,0.18298426270484924,0.5742039680480957,0.11632179468870163,0.23198451101779938,0.00025233384077368053
ScoringLoss,0.23290060460567474,0.21336743235588074,0.1718236654996872,0.26039284467697144,0.23905502259731293,0.2235079139471054,0.00024311368945342698
AlquerqueBoardWithFourTriangles,0.2337840497493744,0.20356731116771698,0.21490523219108582,0.22768515348434448,0.23486720025539398,0.22296178936958314,0.00024251965965556464
ScoringLossFrequency,0.16357041895389557,0.12513504922389984,0.20074215531349182,0.27308598160743713,0.3481573760509491,0.2221381962299347,0.00024162382217378378
